book_id,title,subtitle,author,synopsis,domain,themes,average_rating,language,preview_link,thumbnail,search_category,difficulty_level,source
7597,Decimation: House of M - The Day After (2005) #1,Decimation: House of M - The Day After (2005),Chris Claremont,"It was the worst day in X-Men history. Now it's the day after. The House of M is over, but the effects will be felt for the rest of their lives. How do the X-Men pick up the pieces in a world that has completely changed? This special one-shot is the world's first real glimpse into the entire Marvel Universe, post-House of M. It also gives a special preview of the titles that come out of that event, such as New Excalibur, X-Factor, Generation M, and a few we can't name here! We said the world was changed. You've been warned!
48 PGS./T+ SUGGESTED FOR TEENS AND UP ...$3.99",Comics,Decimation: House of M - The Day After (2005)  Comic  MARVEL UNIVERSE, T,en,,,comics,medium,Marvel/DC Comics Dataset
21759,Secret Warriors (2017) #4,Secret Warriors (2017 - 2018),Matthew Rosenberg,"SECRET EMPIRE TIE-IN! After narrowly surviving their battle with the X-Men, the Secret Warriors have to get back to New Attilan to use what they have learned in the fight against Hydra...but Hydra won't make that easy. As the danger grows, so does the distrust among the Warriors. Karnak is clearly making plans of his own. But why? With Hydra breathing down their necks, the team is tearing itself apart, and the clock is ticking on their plans. But first Quake must be ready to lead the Secret Warriors into a confrontation with her father, the Hydra commander, MISTER HYDE!",Comics,Secret Warriors (2017 - 2018)  Comic  Marvel Universe, Rated T+,en,,,comics,medium,Marvel/DC Comics Dataset
33928,X-Men: Blood of Apocalypse (Trade Paperback),X-Men (2004 - 2007),,"When his people need him the most, he shall return! Lord Apocalypse is here to lead mutantkind into the future of the earth and only the strongest can survive! And just wait until you see his new Horsemen! Even we were surprised! Plus: Cable sees the signs--omens and portents -- characters gathering, moving across the board like chess pieces...can Apocalypse be resurrected? Can Cable and Deadpool stop it in time? And most surprising of all... what if one of them doesn't want it to be stopped? Collects X-MEN #182-186 and CABLE/DEADPOOL #26-27.
216 PGS./Rated T+ ...$17.99",Comics,X-Men (2004 - 2007)  ,,en,,,comics,medium,Marvel/DC Comics Dataset
32323,WOLVERINE CLASSIC VOL. 1 TPB (Trade Paperback),Wolverine (1988 - 2003),,"Collects Wolverine (1988) #1-5. He's known by many names: Logan. Weapon X. Wolverine. On fact is certain: He's the best there is at what he does...and what he does isn't pretty! Here -- in stories collected for the first time in color -- the feral X-Man adopts his now-infamous ""Patch"" identity in Madripoor as he tries to track down the mystical Black Sword of legend. Featuring Jessica Drew, a.k.a. Spider-Woman, and Silver Samurai! Plus: General Coy moves into Madripoor, sending his new goons after rival crimelord Tyger Tiger. Can Wolverine and his allies keep the peace?",Comics,Wolverine (1988 - 2003)  ,,en,,,comics,medium,Marvel/DC Comics Dataset
24769,Star Wars: Obsession (2004) #5,Star Wars: Obsession (2004 - 2005),,"On the bleak cemetery'world'of'Boz Pity, the'Jedi'fight what they hope will be'a decisive battle'against the'Separatists. As a team of powerful Jedi take on'Count'Dooku,'Mace Windu'goes one-on-one with'General'Grievous in a spectacular duel that requires both parties to pull out all the stops! But Obi-Wan Kenobi cares for none of this. He is concerned with only a single target- the enemy he has pursued across the galaxy. But Obi-Wan doesn't realize that his greatest triumph might also lead to his greatest failure, and destroy everything that makes him a Jedi and a hero.",Comics,Star Wars: Obsession (2004 - 2005)  Comic ,,en,,,comics,medium,Marvel/DC Comics Dataset
16682,Marvel's Avengers: Captain America (2020) #1,Marvel's Avengers: Captain America (2020),Paul Allor,"CAPTAIN AMERICA BATTLES BATROC IN THIS NEW PREQUEL TO THE UPCOMING VIDEO GAME, MARVEL’S AVENGERS! Since World War II, Steve Rogers has fought for the side of good as CAPTAIN AMERICA!  As one of his last friends from the war is laid to rest, Cap must contend with the mysterious robbery of a high-tech weapons company.  But what is BATROC THE LEAPER planning, and how will this technology change the FUTURE of the AVENGERS? The journey to MARVEL’S AVENGERS continues with a mystery and an adventure that sets the groundwork for an inciting incident in the upcoming video game!",Comics,Marvel's Avengers: Captain America (2020)  Comic  Marvel Universe, Rated T+,en,,,comics,medium,Marvel/DC Comics Dataset
6232,Daredevil (1998) #100,Daredevil (1998 - 2011),Ed Brubaker,"Daredevil fights for his life, facing his own worst nightmares come true! In a star-studded, triple-sized 100th issue, a red-hot roster of guest artists joins penciler Michael Lark to bring Matt Murdock's history as the Man Without Fear to life, while DD struggles against that which he fears most! Don't miss the first chapter of the groundbreaking third arc by the award-winning team of Brubaker and Lark-""Without Fear"" begins with a bang! Featuring guest artists John Romita Sr., Gene Colan, Lee Bermejo, Alex Maleev, Marko Djurdjevic and more!!
104 PGS./Rated T+ ...$3.99",Comics,Daredevil (1998 - 2011)  Comic  Marvel Knights, T,en,,,comics,medium,Marvel/DC Comics Dataset
8976,FANTASTIC FOUR VISIONARIES: JOHN BYRNE VOL. 5 TPB (Trade Paperback),Fantastic Four (1961 - 1998),,"Collects Fantastic Four (1961) #268-275 and Annual #18, and Thing (1983) #19. Learn the fantastic mysteries of Mister Fantastic's past as he searches for his time-tramping father and reveals his pre-FF invasion-foiling credentials in a fight against a monster in the classic Marvel style! Travel to a world of cowboys and amazons! Witness the Thing find a house of horror on an alien world! And behold the face of Doom...but just the face? Not to worry, She-Hulk shows more than enough to compensate! Featuring the Black Bolt/Medusa wedding and the end of the Kree-Skrull War",Comics,Fantastic Four (1961 - 1998)  ,,en,,,comics,medium,Marvel/DC Comics Dataset
843,Amazing Fantasy (2004) #20,Amazing Fantasy (2004 - 2006),"Simon Furman, Joe Lansdale","It's the final chapter of UNNATURAL SELECTION and Varina Goddard has taken the mantle of A.I.M.'s Scientist Supreme, with a diabolical plan bring the organization back to its full blown glory as a techno-terrorist cult. With an alien berserker machine on her side, can G.E.I.S.T. agent, Ray Hidalgo survive in time to stop world destruction? And what is the cosmic secret behind Death's Head's mysterious power source? PLUS, an extra 8-page bonus new adventure starring Steamrider, previewing June's Western Month theme.


32 PGS./Rated T+ SUGGESTED FOR TEENS AND UP ...$2.99",Comics,Amazing Fantasy (2004 - 2006)  Comic  MARVEL UNIVERSE, MARVEL PSR,en,,,comics,medium,Marvel/DC Comics Dataset
5161,Civil War Chronicles (2007) #4,Civil War Chronicles (2007),"Mark Millar, Paul Jenkins","Experience CIVIL WAR and its major tie-ins from CIVIL WAR: FRONT LINE and FANTASTIC FOUR in chronological order! Reporters Sally Floyd and Ben Urich begin to unravel the truth behind the biggest conflagration in the Marvel Universe, while the lone survivor of the team that caused the Stamford tragedy has been found...and placed under arrest! Also, one member of the FF lies hospitalized and another member of the team is secretly helping the opposition! Collecting CIVIL WAR: FRONT LINE (Embedded/Accused) #5, FANTASTIC FOUR #538 and CIVIL WAR #3.
72 PGS./Rated T+ ...$4.99",Comics,Civil War Chronicles (2007)  Comic  MARVEL UNIVERSE, T,en,,,comics,medium,Marvel/DC Comics Dataset
34601,X-Men: Magneto Testament (2008) #1,X-Men: Magneto Testament (2008 - 2009),Greg Pak,"Today, the whole world knows him as Magneto, the most radical champion of mutant rights that mankind has ever seen. But in 1935, he was just another schoolboy -- who happened to be Jewish in Nazi Germany. The definitive origin story of one of Marvel's greatest icons begins with a silver chain and a crush on a girl -- and quickly turns into a harrowing struggle for
survival against the inexorable machinery of Hitler's Final Solution. From ""X-Men: Phoenix-Endsong"" writer Greg Pak and
award-winning artist Carmine Di Giandomenico.
Cardstock Cover/Parental Advisory ...$3.99",Comics,X-Men: Magneto Testament (2008 - 2009)  Comic  MARVEL KNIGHTS, PARENTAL ADVISORY,en,,,comics,medium,Marvel/DC Comics Dataset
23865,Star (2020) #1,Star (2020),Kelly Thompson,"BORN OF THE REALITY STONE, THE BREAKOUT CHARACTER FROM CAPTAIN MARVEL FLIES SOLO! Ambitious reporter Ripley Ryan rocked New York City when she became the hero STAR, adored by everyone. But in truth she was Dr. Minerva's attempt at a Kree-human Super-Soldier. Desperate for the strength to control her own destiny, she tried to kill Captain Marvel - and failed. Ripley was left, defeated and powerless, in the Raft - or so she thought. The Reality Stone has found her, and now no prison can hold her. You thought you knew what the Infinity Stones were capable of. Think again.",Comics,Star (2020)  Comic , Rated T+,en,,,comics,medium,Marvel/DC Comics Dataset
9811,Fear Itself: Fearsome Four (2011) #1,Fear Itself: Fearsome Four (2011),Brandon Montclare,"FEAR ITSELF TIE-IN! FOUR MARVEL HEROES SUCCUMB TO FEAR ITSELF!Do you fear... your protectors turning on you? Man-Thing has gone mad as fear consumes the world, and Manhattan will burn. The only heroes that seek to stop him have given into fear themselves, and no one is safe! Ryan Bodenheim illustrates the dark side of the Marvel universe as a team of monstrously talented artists spotlight Fear Itself, each through the eyes of a fallen hero. Eisner Hall of Famer Michael Kaluta leads the charge, transforming Nighthawk into the most frightening vigilante you've ever seen!",Comics,Fear Itself: Fearsome Four (2011)  Comic ,,en,,,comics,medium,Marvel/DC Comics Dataset
7462,Deadpool: Merc with a Mouth (2009) #2,Deadpool: Merc with a Mouth (2009 - 2010),,"It's the Merc with two mouths! It's the Dawn of the Living Deadpool! It's...oh, you get the point. Crash-landing in the Savage Land, Deadpool finds himself face-to-face with the last thing on Earth he ever expected to see: his own Zombiefied head! To make matters worse, the nasty little critter went ahead and bit a few of the locals, so Deadpool has to put the smackdown on some zombie cavemen if he's going to have any chance at escaping and completing his mission. Did we mention that a crack team of Hydra mercenaries are waiting in the wings? Parental Advisory ...$2.99",Comics,Deadpool: Merc with a Mouth (2009 - 2010)  Comic , Parental Advisory,en,,,comics,medium,Marvel/DC Comics Dataset
26770,The Life of Captain Marvel (2018) #2,The Life of Captain Marvel (2018),Margaret Stohl,"THE DEFINITIVE ORIGIN OF CAPTAIN MARVEL! For years, Carol Danvers has been at the front lines, protecting Earth and her fellow heroes from harm. Then one visit to her childhood home changed everything. Now her brother's in a coma, and until he's safe, Captain Marvel…is standing down. But while Carol may not be looking for danger, it's looking for her. A weapon has been unleashed. And Carol's sleepy coastal town is about to become the center of its world. Margaret Stohl and Carlos Pacheco tear apart Captain Marvel's whole universe in part two of an origin-defining tale!",Comics,The Life of Captain Marvel (2018)  Comic , Rated T+,en,,,comics,medium,Marvel/DC Comics Dataset
1468,Ant-Man & the Wasp (2010) #2,Ant-Man & the Wasp (2010 - 2011),Tim Seeley,"Ant-Man & Wasp have no time to make nice as they're tossed into the bizarre realm of the MINDSCAPE! A.I.M has the doorway to the afterlife, and it's up to the Tiny Twosome to jump from the land of dreams, to the land of heavily armed A.I.M soldiers! But Bill Foster's soul may not be the only thing Monica Rappacini wants as Scientist Supreme faces off with Supreme Scientist! Hop on for Hank Pym's last adventure as Wasp (did you not see the solicit for AVENGERS ACADEMY #7?!) in this mini-series by acclaimed writer/artist Tim Seeley (Hack/Slash)! 32 PGS./Rated T ...$3.99",Comics,Ant-Man & the Wasp (2010 - 2011)  Comic ,,en,,,comics,medium,Marvel/DC Comics Dataset
1397,"Anita Blake, Vampire Hunter: Guilty Pleasures (2006) #3","Anita Blake, Vampire Hunter: Guilty Pleasures (2006 - 2008)","Laurell K. Hamilton, Stacie M. Ritchie","Anita Blake has faced great horrors in her career as a vampire hunter and an animator of the undead, but being left in a dungeon with an army of were-rats is hardly her idea of a good time. Fortunately, she is able to escape when her vampire hosts intercede, but her good luck seems short-lived when she is brought before Nikolaos, the master vampire of St. Louis. What Nikolaos wants is unclear, but one thing is certain - even an experienced vampire hunter like Anita cannot stand against a being as powerful as this! But can she survive the night?
32 PGS./Rated T+ .$2.99",Comics,"Anita Blake, Vampire Hunter: Guilty Pleasures (2006 - 2008)  Comic ",,en,,,comics,medium,Marvel/DC Comics Dataset
7217,Deadpool (2012) #25,Deadpool (2012 - 2015),"Gerry Duggan, Brian Posehn","DEADPOOL REACHES RECORD-BREAKING ISSUE #25! First Marvel NOW! title to reach the landmark 25th issue! Avengers doesn't count. Because. When Deadpool re-killed the reanimated dead Presidents of the United States, Agent Gorman of S.H.I.E.L.D. stiffed him on his well-earned pay. Now, his vengeance is finally wrought! But now that former S.H.I.E.L.D Agent Preston's consciousness is stuck inside his head, will she be ok with this wreaking? And is all this SHIELD stuff a shameless cash in because of the TV show? Ask guest-star AGENT COULSON! 5 of 5 Deadpool vs. S.H.I.E.L.D.",Comics,Deadpool (2012 - 2015)  Comic  Marvel Universe, Parental Advisory,en,,,comics,medium,Marvel/DC Comics Dataset
